@newsupdates,@bk_sharma4LCQH,{'weight': 1}
@newsupdates,@KRHMATH,{'weight': 3}
@newsupdates,@manveer1191,{'weight': 1}
@newsupdates,@mehul_shah84B3A,{'weight': 1}
@shrikantamaity1,@thelosthindu,{'weight': 1}
@KRHMATH,@IANS,{'weight': 1}
@KRHMATH,@MeenaLama,{'weight': 1}
@SwarajyaMag,@indian_guy5A1EB,{'weight': 1}
@SwarajyaMag,@GRSN,{'weight': 1}
@SwarajyaMag,@karkotaka,{'weight': 1}
@thelosthindu,@kiran17,{'weight': 1}
@thelosthindu,@Madhu_Krishna_V,{'weight': 1}
@bharatvanshee,@pankajkoo2021,{'weight': 1}
@bharatvanshee,@immuneshsingh,{'weight': 1}
@sathyanarayan,@RPLUHACH,{'weight': 1}
@gangwal_dushyant,@rambabu_jaiswal,{'weight': 1}
@gangwal_dushyant,@seetharama_kotari,{'weight': 1}
@MissionForEarth,@Pure_Desi,{'weight': 1}
@MissionForEarth,@subhashdhawan,{'weight': 1}
@MissionForEarth,@Prerna_Mahajan,{'weight': 2}
@MissionForEarth,@akankshasharma_,{'weight': 2}
@MissionForEarth,@divyashandilya,{'weight': 2}
@MissionForEarth,@charitendra,{'weight': 1}
@MissionForEarth,@yamglobal,{'weight': 2}
@MissionForEarth,@gosai_vijay986,{'weight': 1}
@MissionForEarth,@सीमाशंकर,{'weight': 1}
@MissionForEarth,@Pawansinhaguruji,{'weight': 1}
@MissionForEarth,@Abhedya,{'weight': 1}
@IANS,@ponnappa_cheppudira8MV6K,{'weight': 1}
@imAbelwal,@मायाराम_ध्यानी,{'weight': 1}
@Rai_neeraj78,@ravi_bhalekar,{'weight': 1}
@virendrajourno,@Economy_Post1,{'weight': 1}
@VishalShaw31,@Puneet_Vizh,{'weight': 1}
@anil_singh9761,@anil_singh9761,{'weight': 5}
@sociostory,@swamipunit123,{'weight': 1}
@sociostory,@SupriyaMudgalBrahmaRFPI,{'weight': 1}
@sociostory,@vaishnaviingale,{'weight': 1}
@sociostory,@adway_rama,{'weight': 1}
@capt_ranjan_banerjee,@Vishal_108,{'weight': 1}
@Pantomathicsantosh,@sandeepreddy9080,{'weight': 1}
@Pantomathicsantosh,@SHARMA14DELHI,{'weight': 1}
@humaneleadership,@humaneleadership,{'weight': 1}
@timane,@circulareconomy,{'weight': 2}
@timane,@timane,{'weight': 1}
@north.eastern.chronicle,@rahul_mBBMHF,{'weight': 1}
@north.eastern.chronicle,@VimalKhawas,{'weight': 1}
@adnansami,@m4_ved,{'weight': 1}
@adnansami,@ashok_das1DRJU,{'weight': 1}
@adnansami,@nagendra.rao,{'weight': 1}
@adnansami,@drigpal_singh_lodhi,{'weight': 1}
@adnansami,@maharaj_padora,{'weight': 1}
@adnansami,@arvindthakore5880,{'weight': 1}
@adnansami,@pradeep4O964,{'weight': 1}
@adnansami,@ashok_bholani,{'weight': 1}
@adnansami,@paddy4,{'weight': 1}
@adnansami,@iSMishra12,{'weight': 1}
@adnansami,@sushil_jaiswar,{'weight': 1}
@adnansami,@ashu6OQ3G,{'weight': 1}
@adnansami,@nitin_dadhich,{'weight': 1}
@adnansami,@ink.seeks,{'weight': 1}
@adnansami,@vivekkumarofficial,{'weight': 1}
@adnansami,@Shaligram_SinghVXQE,{'weight': 1}
@adnansami,@Aashish_33D,{'weight': 1}
@adnansami,@abhaysingh7582,{'weight': 1}
@adnansami,@raaj7D14J,{'weight': 1}
@adnansami,@bisjazz,{'weight': 1}
@adnansami,@GYANESH_KUMAR_JAYASWAL,{'weight': 1}
@adnansami,@rishikeshwritings,{'weight': 1}
@adnansami,@littlemissmischief,{'weight': 1}
@adnansami,@abhishek_kumar9SPC9,{'weight': 1}
@adnansami,@sanjayAI89K,{'weight': 1}
@adnansami,@ani_4502,{'weight': 1}
@adnansami,@rohitsn,{'weight': 1}
@adnansami,@MonuAbhi,{'weight': 1}
@adnansami,@D.C_Gupta,{'weight': 1}
@adnansami,@Rahil_official,{'weight': 1}
@adnansami,@Rajdeep_Manna,{'weight': 1}
@truthignite,@firezone,{'weight': 1}
@truthignite,@RameshS0007,{'weight': 1}
